customer_id,signup_date,region,industry,company_size,plan_tier,contract_type,mrr,discount_pct,tenure_months,logins_last_30_days,last_login_days_ago,feature_adoption_pct,support_tickets_last_90d,avg_ticket_resolution_hrs,payment_failures_last_12mo,nps_score,csat_score,upsell_count,churn_flag,churn_date,churn_reason
CUST-117725,2024-10-30,APAC,Technology,Small (1-50),Enterprise,Annual,324.43,17.0,20,13,22,49.2,5,16.7,0,5,3.0,0,0,,
CUST-117726,2026-04-17,Europe,Technology,Small (1-50),Basic,Annual,54.77,14.3,2,5,28,25.8,4,16.7,1,6,3.2,0,0,,
CUST-117727,2026-03-06,North America,Media/Entertainment,Large (500+),Basic,Monthly,117.48,0.0,3,6,25,35.2,3,10.9,0,6,3.7,1,0,,
CUST-117728,2025-04-28,APAC,Media/Entertainment,Medium (51-500),Pro,Annual,254.64,10.7,14,15,24,39.2,3,8.3,0,6,3.3,1,0,,
CUST-117729,2025-09-09,Europe,Technology,Large (500+),Pro,Monthly,754.28,0.0,9,6,16,63.7,1,9.3,1,10,4.3,0,0,,
CUST-117730,2025-04-23,Europe,Retail/E-commerce,Small (1-50),Pro,Annual,139.17,14.8,14,10,17,57.0,1,25.5,0,10,3.9,0,0,,
CUST-117731,2024-04-07,Europe,Technology,Small (1-50),Pro,Annual,122.65,10.2,26,14,24,52.0,2,18.8,0,7,3.6,3,0,,
CUST-117732,2024-05-11,North America,Media/Entertainment,Small (1-50),Basic,Monthly,58.17,0.0,25,32,12,83.3,1,11.4,0,7,4.4,1,0,,
CUST-117733,2025-05-05,Europe,Manufacturing,Medium (51-500),Pro,Annual,197.75,12.9,13,12,23,30.3,1,21.1,0,6,3.7,0,0,,
CUST-117734,2023-10-13,North America,Technology,Small (1-50),Pro,Annual,140.92,19.6,32,10,18,58.3,1,20.5,0,10,3.9,2,0,,
CUST-117735,2025-12-12,APAC,Retail/E-commerce,Small (1-50),Basic,Monthly,36.88,10.0,6,8,23,30.3,3,34.5,2,7,3.7,1,1,2026-02-19,Other
CUST-117736,2025-07-07,APAC,Media/Entertainment,Small (1-50),Pro,Monthly,131.55,0.0,11,11,24,42.0,0,32.4,0,6,4.1,3,0,,
CUST-117737,2025-02-03,North America,Technology,Medium (51-500),Pro,Monthly,220.5,0.0,16,10,26,39.8,1,20.2,1,9,3.7,1,0,,
CUST-117738,2025-09-26,North America,Manufacturing,Small (1-50),Basic,Monthly,57.42,0.0,9,14,24,55.3,0,14.8,0,9,4.3,1,0,,
CUST-117739,2023-02-28,North America,Technology,Large (500+),Basic,Monthly,158.76,0.0,40,40,7,100.0,1,20.1,1,8,3.5,1,0,,
CUST-117740,2022-07-12,APAC,Technology,Small (1-50),Basic,Monthly,49.82,0.0,47,13,11,85.2,1,47.1,0,10,4.9,0,0,,
CUST-117741,2026-06-30,North America,Technology,Large (500+),Basic,Monthly,146.06,0.0,0,0,31,2.0,0,29.3,0,7,3.2,0,0,,
CUST-117742,2024-04-15,Europe,Healthcare,Small (1-50),Pro,Monthly,124.54,10.0,26,18,17,69.7,1,13.6,0,8,4.2,2,1,2026-04-16,Other
CUST-117743,2022-07-29,North America,Technology,Medium (51-500),Pro,Annual,264.46,15.8,47,19,20,66.2,3,6.9,0,6,3.9,1,0,,
CUST-117744,2023-10-14,APAC,Technology,Large (500+),Basic,Annual,203.07,12.4,32,18,18,62.1,0,3.8,0,9,5.0,4,0,,
CUST-117745,2023-08-03,North America,Education,Medium (51-500),Basic,Annual,105.12,12.4,34,16,12,78.2,0,18.6,0,6,4.0,1,0,,
CUST-117746,2023-09-26,Europe,Healthcare,Small (1-50),Enterprise,Monthly,463.11,0.0,33,4,22,43.2,2,21.3,0,10,3.2,2,0,,
CUST-117747,2026-05-22,North America,Manufacturing,Medium (51-500),Basic,Annual,94.74,13.0,1,18,15,69.0,0,6.9,0,9,4.2,1,1,2026-06-17,Price Sensitivity
CUST-117748,2026-03-27,North America,Financial Services,Small (1-50),Basic,Annual,35.08,14.7,3,10,17,66.2,1,20.4,0,7,3.8,1,0,,
CUST-117749,2025-12-09,North America,Technology,Medium (51-500),Basic,Annual,48.72,17.0,6,7,29,34.5,2,19.6,0,6,3.6,1,0,,
CUST-117750,2026-03-08,Europe,Technology,Small (1-50),Pro,Annual,128.96,14.6,3,7,23,35.1,5,11.2,0,7,2.2,0,1,2026-05-17,Poor Support Experience
CUST-117751,2025-06-15,LATAM,Education,Medium (51-500),Basic,Annual,75.23,10.3,12,14,23,49.8,1,21.9,0,9,3.7,1,0,,
CUST-117752,2026-02-11,North America,Manufacturing,Small (1-50),Pro,Monthly,111.62,0.0,4,3,23,32.2,4,30.4,1,6,3.2,0,0,,
CUST-117753,2026-04-22,Europe,Education,Small (1-50),Basic,Monthly,44.68,5.0,2,5,27,33.0,3,6.3,0,7,3.7,1,0,,
CUST-117754,2026-03-08,North America,Retail/E-commerce,Small (1-50),Basic,Monthly,36.31,10.0,3,11,17,59.0,1,47.4,1,9,4.6,1,0,,
CUST-117755,2024-09-13,Europe,Healthcare,Small (1-50),Basic,Monthly,71.83,0.0,21,4,17,60.3,2,29.5,0,7,4.1,1,0,,
CUST-117756,2026-03-09,Europe,Technology,Large (500+),Pro,Annual,331.36,16.6,3,0,30,2.0,5,39.0,1,5,3.2,0,0,,
CUST-117757,2025-07-22,Europe,Healthcare,Small (1-50),Pro,Monthly,68.42,10.0,11,3,20,47.0,0,25.6,0,10,4.5,0,0,,
CUST-117758,2023-06-14,Europe,Technology,Medium (51-500),Basic,Annual,86.99,18.1,36,29,8,93.7,0,17.6,0,10,4.8,1,0,,
CUST-117759,2025-06-26,APAC,Media/Entertainment,Small (1-50),Basic,Annual,62.56,13.8,12,13,26,41.1,2,34.7,0,5,4.0,0,0,,
CUST-117760,2026-03-11,North America,Retail/E-commerce,Small (1-50),Pro,Monthly,188.41,5.0,3,18,21,46.3,2,9.7,1,7,3.6,0,0,,
CUST-117761,2025-10-09,APAC,Retail/E-commerce,Small (1-50),Pro,Monthly,168.08,5.0,8,9,23,36.8,2,11.3,0,8,3.5,0,0,,
CUST-117762,2024-11-17,Europe,Retail/E-commerce,Small (1-50),Basic,Monthly,68.59,0.0,19,16,15,69.1,1,5.9,0,8,3.4,2,1,2025-03-01,Switched to Competitor
CUST-117763,2025-07-06,North America,Healthcare,Small (1-50),Pro,Annual,94.48,11.6,11,3,21,42.0,3,3.2,1,4,3.3,0,0,,
CUST-117764,2024-07-08,North America,Technology,Small (1-50),Basic,Annual,32.51,19.0,23,11,22,37.6,0,12.5,0,6,4.3,0,0,,
CUST-117765,2026-05-20,APAC,Technology,Small (1-50),Basic,Annual,27.87,16.9,1,3,25,27.0,1,17.6,0,5,3.8,0,1,2026-06-12,Price Sensitivity
CUST-117766,2025-12-15,Europe,Healthcare,Small (1-50),Basic,Monthly,55.65,0.0,6,12,22,37.8,3,24.3,0,6,4.0,1,1,2026-02-20,Missing Features
CUST-117767,2026-04-10,Europe,Media/Entertainment,Medium (51-500),Pro,Monthly,284.2,5.0,2,6,24,32.6,0,18.3,1,7,3.4,1,0,,
CUST-117768,2022-10-17,North America,Education,Medium (51-500),Basic,Monthly,117.88,0.0,44,17,20,57.7,0,7.5,0,6,4.3,1,0,,
CUST-117769,2026-03-30,North America,Technology,Small (1-50),Pro,Monthly,117.11,5.0,3,6,22,40.0,3,14.6,1,6,2.8,1,0,,
CUST-117770,2024-05-22,APAC,Retail/E-commerce,Small (1-50),Pro,Annual,164.82,17.0,25,24,18,97.0,2,10.0,0,8,4.0,1,0,,
CUST-117771,2026-03-03,LATAM,Technology,Small (1-50),Pro,Monthly,154.63,5.0,3,9,27,31.0,2,28.8,0,7,4.2,0,0,,
CUST-117772,2023-06-14,Europe,Healthcare,Medium (51-500),Basic,Monthly,93.66,0.0,36,10,16,74.5,0,1.0,1,8,4.2,3,0,,
CUST-117773,2026-05-13,Europe,Technology,Small (1-50),Basic,Monthly,46.11,0.0,1,1,27,16.9,4,17.8,0,8,3.2,0,1,2026-06-02,Poor Support Experience
CUST-117774,2026-01-15,Europe,Financial Services,Small (1-50),Enterprise,Monthly,607.4,0.0,5,12,21,48.2,2,23.3,0,10,2.4,1,0,,
CUST-117775,2026-04-14,Europe,Manufacturing,Small (1-50),Pro,Monthly,136.78,10.0,2,7,24,33.2,1,32.4,0,9,3.4,0,0,,
CUST-117776,2025-12-17,Europe,Financial Services,Medium (51-500),Pro,Monthly,218.45,0.0,6,22,19,51.4,0,17.5,1,7,3.8,0,0,,
CUST-117777,2025-07-24,LATAM,Financial Services,Small (1-50),Basic,Monthly,51.56,10.0,11,12,23,41.1,3,35.7,1,4,3.1,0,1,2026-06-10,Poor Support Experience
CUST-117778,2022-07-22,APAC,Media/Entertainment,Small (1-50),Basic,Annual,50.77,15.2,47,19,12,76.7,0,46.8,0,9,4.5,0,0,,
CUST-117779,2025-12-30,Europe,Retail/E-commerce,Small (1-50),Pro,Monthly,149.78,10.0,6,7,24,32.4,3,23.0,0,5,3.6,0,1,2026-04-18,Poor Support Experience
CUST-117780,2026-02-11,North America,Education,Large (500+),Basic,Annual,123.72,18.7,4,0,30,2.0,2,14.5,0,9,3.2,0,0,,
CUST-117781,2025-02-13,LATAM,Healthcare,Medium (51-500),Pro,Annual,209.18,13.7,16,3,29,28.4,3,43.3,0,7,4.1,0,0,,
CUST-117782,2025-12-04,Europe,Technology,Small (1-50),Basic,Annual,67.26,14.2,6,2,16,67.8,1,30.6,0,7,4.5,1,0,,
CUST-117783,2025-12-10,LATAM,Media/Entertainment,Small (1-50),Basic,Monthly,60.67,5.0,6,14,26,44.2,6,14.5,0,6,4.2,2,0,,
CUST-117784,2022-07-29,Europe,Healthcare,Medium (51-500),Basic,Annual,83.22,18.7,47,18,10,89.9,1,30.5,0,9,3.8,2,0,,
CUST-117785,2026-03-17,North America,Technology,Small (1-50),Basic,Annual,53.05,14.7,3,5,22,39.5,2,23.7,0,7,3.8,1,0,,
CUST-117786,2026-04-16,Europe,Education,Small (1-50),Basic,Monthly,42.09,10.0,2,5,26,33.0,1,33.7,0,8,3.8,0,0,,
CUST-117787,2023-05-26,APAC,Technology,Large (500+),Pro,Annual,463.71,17.0,37,18,11,83.1,3,5.3,0,6,4.1,0,0,,
CUST-117788,2025-02-03,North America,Retail/E-commerce,Medium (51-500),Basic,Monthly,53.67,5.0,16,6,24,32.0,1,8.6,0,8,3.5,1,0,,
CUST-117789,2025-02-02,APAC,Retail/E-commerce,Small (1-50),Basic,Annual,42.96,10.6,16,16,41,51.8,2,21.2,0,8,3.8,1,0,,
CUST-117790,2024-11-06,Europe,Retail/E-commerce,Medium (51-500),Enterprise,Monthly,998.78,10.0,19,12,20,50.3,2,33.8,0,10,3.1,1,0,,
CUST-117791,2025-10-08,North America,Education,Small (1-50),Pro,Annual,74.41,19.6,8,14,22,43.0,3,21.3,0,8,3.3,0,0,,
CUST-117792,2025-07-03,North America,Education,Medium (51-500),Basic,Monthly,95.62,0.0,11,12,29,52.8,3,18.6,0,5,3.6,0,0,,
CUST-117793,2024-08-23,North America,Financial Services,Small (1-50),Pro,Monthly,133.57,10.0,22,6,26,36.5,2,19.1,0,7,3.2,2,0,,
CUST-117794,2025-05-27,North America,Financial Services,Medium (51-500),Enterprise,Monthly,1417.57,0.0,13,3,23,34.5,3,23.0,0,7,3.0,0,0,,
CUST-117795,2025-04-12,APAC,Retail/E-commerce,Large (500+),Basic,Monthly,86.28,10.0,14,20,22,51.8,2,22.0,0,9,3.9,4,1,2025-09-29,Price Sensitivity
CUST-117796,2022-07-23,Europe,Technology,Medium (51-500),Basic,Monthly,97.23,0.0,47,13,12,100.0,1,8.2,0,8,4.1,3,0,,
CUST-117797,2025-10-21,North America,Retail/E-commerce,Small (1-50),Pro,Monthly,192.28,0.0,8,6,28,34.1,6,19.2,0,3,2.4,1,0,,
CUST-117798,2026-01-07,North America,Technology,Medium (51-500),Basic,Monthly,89.9,0.0,5,6,24,35.5,3,25.0,2,4,3.3,0,0,,
CUST-117799,2026-05-16,North America,Manufacturing,Small (1-50),Pro,Monthly,169.08,0.0,1,3,29,31.4,2,13.7,1,4,3.2,0,0,,
CUST-117800,2026-05-13,APAC,Healthcare,Small (1-50),Enterprise,Monthly,311.9,10.0,1,14,29,35.8,3,31.7,0,7,4.0,0,0,,
CUST-117801,2025-09-25,Europe,Media/Entertainment,Small (1-50),Enterprise,Monthly,369.72,0.0,9,10,20,52.8,0,5.8,0,8,3.2,0,1,2026-05-05,Budget Cuts
CUST-117802,2025-12-10,North America,Technology,Small (1-50),Basic,Monthly,51.66,0.0,6,11,26,30.9,4,25.0,0,5,3.0,0,0,,
CUST-117803,2025-07-28,Europe,Healthcare,Large (500+),Basic,Monthly,108.37,5.0,11,9,29,43.7,2,12.6,0,7,2.7,1,0,,
CUST-117804,2026-06-07,LATAM,Technology,Small (1-50),Enterprise,Monthly,496.32,0.0,0,3,25,32.8,0,8.1,0,9,4.1,1,0,,
CUST-117805,2024-12-14,APAC,Healthcare,Medium (51-500),Pro,Monthly,272.97,0.0,18,12,17,64.7,1,33.4,0,7,5.0,2,0,,
CUST-117806,2026-06-28,North America,Financial Services,Medium (51-500),Basic,Monthly,54.01,0.0,0,11,30,29.6,4,13.7,0,7,2.9,1,1,2026-07-14,Price Sensitivity
CUST-117807,2026-06-16,APAC,Healthcare,Small (1-50),Pro,Monthly,155.75,0.0,0,6,27,27.0,2,22.0,0,10,3.5,0,0,,
CUST-117808,2026-05-25,Europe,Education,Medium (51-500),Basic,Monthly,84.26,5.0,1,2,33,9.5,4,9.1,1,4,4.4,0,1,2026-06-05,Price Sensitivity
CUST-117809,2026-06-18,North America,Financial Services,Small (1-50),Basic,Monthly,33.07,10.0,0,14,20,46.0,0,18.5,0,8,2.9,0,0,,
CUST-117810,2026-01-10,APAC,Financial Services,Medium (51-500),Enterprise,Monthly,982.93,0.0,5,11,21,43.8,3,19.9,0,8,3.9,0,0,,
CUST-117811,2023-11-29,APAC,Technology,Small (1-50),Basic,Monthly,35.54,0.0,31,5,14,73.1,2,17.5,0,5,3.5,2,0,,
CUST-117812,2026-04-17,Europe,Retail/E-commerce,Small (1-50),Basic,Monthly,41.41,5.0,2,3,30,16.1,4,22.2,1,8,3.1,0,1,2026-05-25,Payment/Billing Issue
CUST-117813,2024-02-20,Europe,Retail/E-commerce,Small (1-50),Basic,Annual,26.86,18.1,28,26,17,76.6,0,35.2,0,8,3.4,3,0,,
CUST-117814,2025-06-24,North America,Healthcare,Small (1-50),Pro,Annual,109.06,16.6,12,5,25,27.6,1,16.7,0,9,3.2,0,0,,
CUST-117815,2026-04-03,APAC,Technology,Small (1-50),Basic,Annual,46.32,18.9,2,5,24,30.8,2,5.1,0,9,3.8,0,0,,
CUST-117816,2023-06-20,North America,Technology,Medium (51-500),Pro,Monthly,306.15,5.0,36,14,16,69.6,2,7.0,0,7,3.7,1,0,,
CUST-117817,2025-07-30,Europe,Manufacturing,Large (500+),Pro,Monthly,628.92,5.0,11,5,16,71.2,2,11.0,0,7,3.9,0,0,,
CUST-117818,2025-05-16,North America,Manufacturing,Small (1-50),Pro,Annual,110.41,14.7,13,6,25,31.9,2,49.3,1,5,3.0,0,0,,
CUST-117819,2025-06-16,North America,Retail/E-commerce,Large (500+),Basic,Monthly,273.9,0.0,12,17,20,49.3,1,14.2,0,5,3.1,0,0,,
CUST-117820,2023-12-12,LATAM,Technology,Small (1-50),Pro,Monthly,166.8,0.0,30,15,15,68.8,2,29.3,0,9,3.8,1,0,,
CUST-117821,2024-04-12,Europe,Financial Services,Small (1-50),Basic,Monthly,90.27,0.0,26,7,23,40.6,1,21.9,0,7,3.4,1,0,,
CUST-117822,2026-05-06,APAC,Retail/E-commerce,Medium (51-500),Pro,Monthly,320.75,5.0,1,8,25,22.3,4,15.0,0,6,3.1,0,0,,
CUST-117823,2025-03-13,APAC,Manufacturing,Medium (51-500),Basic,Monthly,68.34,0.0,15,24,20,56.9,0,5.7,1,7,4.4,1,0,,
CUST-117824,2022-07-10,LATAM,Financial Services,Small (1-50),Basic,Annual,51.73,11.6,47,19,14,73.2,3,8.7,0,8,3.6,3,0,,
CUST-117825,2025-01-05,LATAM,Media/Entertainment,Small (1-50),Pro,Annual,173.58,12.0,17,4,22,34.7,4,10.8,0,3,2.9,2,0,,
CUST-117826,2023-11-13,Europe,Financial Services,Small (1-50),Basic,Monthly,31.82,10.0,31,18,17,71.9,0,22.3,0,8,4.0,4,0,,
CUST-117827,2026-03-14,LATAM,Healthcare,Small (1-50),Basic,Annual,47.26,12.2,3,6,28,32.2,3,29.8,0,7,3.3,0,1,2026-03-29,Price Sensitivity
CUST-117828,2025-01-10,North America,Financial Services,Small (1-50),Basic,Monthly,58.65,0.0,17,18,20,50.9,1,15.8,0,10,5.0,3,0,,
CUST-117829,2025-01-18,Europe,Retail/E-commerce,Small (1-50),Pro,Monthly,221.7,0.0,17,3,24,27.8,3,12.7,0,7,3.6,0,1,2025-10-26,Switched to Competitor
CUST-117830,2026-05-08,APAC,Technology,Small (1-50),Basic,Annual,95.85,15.8,1,7,23,36.4,3,11.1,0,9,3.8,0,0,,
CUST-117831,2025-11-18,APAC,Education,Small (1-50),Basic,Monthly,51.88,0.0,7,14,25,35.0,0,37.5,1,10,3.9,0,0,,
CUST-117832,2025-10-28,Europe,Manufacturing,Medium (51-500),Basic,Monthly,81.69,0.0,8,2,29,7.3,2,23.0,0,7,2.9,1,0,,
CUST-117833,2024-08-24,North America,Education,Small (1-50),Pro,Monthly,100.67,5.0,22,13,20,48.2,0,8.4,1,6,4.5,1,0,,
CUST-117834,2025-05-11,Europe,Technology,Small (1-50),Basic,Monthly,38.96,10.0,13,9,31,20.7,1,75.7,2,6,3.6,2,0,,
CUST-117835,2026-04-12,Europe,Education,Small (1-50),Basic,Monthly,73.74,0.0,2,9,29,37.8,0,7.8,0,7,3.4,0,0,,
CUST-117836,2025-12-09,Europe,Healthcare,Large (500+),Basic,Annual,115.47,15.9,6,4,28,18.4,1,44.0,0,6,3.3,1,0,,
CUST-117837,2026-06-06,APAC,Healthcare,Small (1-50),Basic,Annual,46.18,16.4,0,4,26,19.3,0,7.0,0,8,4.5,1,0,,
CUST-117838,2025-12-06,APAC,Technology,Medium (51-500),Pro,Monthly,160.42,5.0,6,9,22,40.7,2,13.0,0,4,2.6,1,0,,
CUST-117839,2026-06-19,North America,Financial Services,Large (500+),Pro,Monthly,795.61,0.0,0,9,28,30.7,0,22.7,0,8,3.3,0,0,,
CUST-117840,2022-07-30,Europe,Financial Services,Small (1-50),Enterprise,Annual,417.61,14.1,47,11,12,83.2,0,36.7,0,10,4.7,3,0,,
CUST-117841,2024-05-10,North America,Healthcare,Large (500+),Basic,Annual,168.69,12.2,25,19,17,60.8,1,35.5,0,7,3.9,1,0,,
CUST-117842,2022-07-03,APAC,Education,Small (1-50),Enterprise,Monthly,442.38,10.0,47,13,18,68.4,4,18.6,0,5,3.0,6,0,,
CUST-117843,2025-09-04,North America,Retail/E-commerce,Small (1-50),Basic,Monthly,39.38,10.0,9,5,28,23.0,3,28.4,1,6,4.2,2,0,,
CUST-117844,2025-11-13,APAC,Technology,Small (1-50),Enterprise,Monthly,436.48,0.0,7,3,23,30.6,2,22.0,0,7,4.3,0,0,,
CUST-117845,2022-07-18,North America,Media/Entertainment,Small (1-50),Basic,Monthly,86.28,0.0,47,21,9,100.0,3,10.7,0,6,4.9,5,0,,
CUST-117846,2023-11-30,North America,Education,Large (500+),Pro,Annual,474.22,17.8,31,20,18,76.9,2,47.1,0,8,3.4,2,0,,
CUST-117847,2024-12-24,APAC,Financial Services,Small (1-50),Basic,Monthly,45.83,5.0,18,13,21,52.2,0,12.6,0,5,3.3,0,0,,
CUST-117848,2025-11-17,North America,Retail/E-commerce,Large (500+),Basic,Annual,104.65,16.4,7,9,24,45.9,0,27.8,0,7,4.2,2,0,,
CUST-117849,2026-02-18,North America,Media/Entertainment,Medium (51-500),Pro,Monthly,393.2,0.0,4,7,23,30.1,1,7.9,1,9,3.2,0,0,,
CUST-117850,2025-08-23,Europe,Technology,Small (1-50),Pro,Monthly,151.06,0.0,10,13,23,51.1,0,17.1,0,10,4.4,0,0,,
CUST-117851,2026-02-04,North America,Media/Entertainment,Small (1-50),Enterprise,Monthly,314.36,10.0,4,3,27,20.1,1,15.3,0,9,4.5,0,0,,
CUST-117852,2026-03-16,North America,Retail/E-commerce,Small (1-50),Pro,Monthly,116.92,5.0,3,10,23,31.6,2,27.0,1,4,3.7,0,1,2026-04-22,Budget Cuts
CUST-117853,2025-12-18,North America,Technology,Large (500+),Pro,Monthly,430.11,0.0,6,15,21,45.2,1,16.4,0,7,3.2,0,0,,
CUST-117854,2026-05-24,North America,Retail/E-commerce,Small (1-50),Basic,Monthly,46.59,0.0,1,5,26,22.5,1,10.3,2,7,3.6,0,1,2026-06-10,Switched to Competitor
CUST-117855,2025-07-23,Europe,Education,Small (1-50),Enterprise,Annual,341.1,18.4,11,12,23,51.7,1,18.4,0,9,3.2,1,0,,
CUST-117856,2024-04-25,North America,Retail/E-commerce,Medium (51-500),Pro,Monthly,257.7,10.0,26,8,15,75.2,0,18.2,0,8,4.9,2,0,,
CUST-117857,2022-07-18,Europe,Financial Services,Small (1-50),Pro,Monthly,132.45,0.0,47,23,9,98.8,0,16.7,0,7,4.1,3,0,,
CUST-117858,2025-10-21,Europe,Manufacturing,Small (1-50),Basic,Monthly,42.99,0.0,8,14,18,52.1,2,17.8,1,5,4.4,0,0,,
CUST-117859,2022-07-29,LATAM,Healthcare,Small (1-50),Pro,Monthly,97.94,0.0,47,22,15,74.5,2,5.5,0,10,3.4,3,0,,
CUST-117860,2024-11-13,North America,Healthcare,Small (1-50),Enterprise,Monthly,496.61,0.0,19,7,22,46.6,3,11.3,0,7,2.8,0,0,,
CUST-117861,2026-06-18,LATAM,Technology,Small (1-50),Basic,Monthly,34.53,0.0,0,1,30,17.3,1,16.6,0,5,2.4,0,0,,
CUST-117862,2025-10-17,North America,Technology,Small (1-50),Basic,Monthly,69.29,0.0,8,3,27,18.1,1,18.2,2,6,2.9,0,0,,
CUST-117863,2022-07-26,APAC,Retail/E-commerce,Medium (51-500),Basic,Annual,68.5,15.2,47,21,7,100.0,1,12.6,0,9,5.0,2,0,,
CUST-117864,2026-02-22,North America,Technology,Small (1-50),Pro,Monthly,201.5,0.0,4,6,28,23.9,1,24.3,1,10,4.1,0,0,,
CUST-117865,2026-05-09,LATAM,Technology,Large (500+),Basic,Monthly,142.87,0.0,1,2,27,14.1,2,5.1,0,6,3.7,0,1,2026-05-25,Price Sensitivity
CUST-117866,2026-01-13,APAC,Manufacturing,Medium (51-500),Basic,Monthly,74.15,0.0,5,18,18,54.5,0,16.1,0,6,4.4,0,0,,
CUST-117867,2025-04-12,North America,Technology,Small (1-50),Basic,Monthly,64.07,0.0,14,12,17,60.9,0,7.5,2,10,4.5,3,0,,
CUST-117868,2024-03-12,North America,Technology,Small (1-50),Pro,Monthly,148.55,0.0,27,25,19,59.6,0,18.1,0,8,4.6,0,0,,
CUST-117869,2025-08-20,Europe,Healthcare,Small (1-50),Basic,Monthly,33.56,10.0,10,8,18,52.0,1,13.6,0,8,3.6,0,0,,
CUST-117870,2025-03-18,Europe,Retail/E-commerce,Small (1-50),Basic,Monthly,57.08,10.0,15,2,25,28.1,0,16.1,0,8,2.9,0,0,,
CUST-117871,2023-07-27,Europe,Education,Small (1-50),Enterprise,Monthly,370.89,0.0,35,18,17,76.4,2,14.5,1,10,3.7,0,0,,
CUST-117872,2025-03-27,Europe,Media/Entertainment,Medium (51-500),Enterprise,Annual,1055.54,11.3,15,4,21,40.6,0,29.5,0,6,4.2,1,0,,
CUST-117873,2025-06-19,Europe,Technology,Small (1-50),Basic,Annual,45.22,14.2,12,8,25,46.8,0,8.3,0,8,3.3,1,0,,
CUST-117874,2026-06-15,North America,Technology,Small (1-50),Pro,Monthly,208.5,0.0,0,9,23,31.4,3,44.6,1,8,3.0,0,0,,
CUST-117875,2025-01-24,North America,Retail/E-commerce,Small (1-50),Pro,Monthly,172.46,0.0,17,14,19,58.5,2,14.7,0,7,3.5,5,0,,
CUST-117876,2025-06-14,North America,Media/Entertainment,Large (500+),Basic,Monthly,131.77,5.0,12,19,20,47.0,2,5.7,1,6,4.2,0,0,,
CUST-117877,2024-02-11,North America,Financial Services,Large (500+),Basic,Monthly,105.77,10.0,28,15,24,48.7,1,15.4,0,9,3.8,1,0,,
CUST-117878,2025-07-07,North America,Retail/E-commerce,Small (1-50),Pro,Annual,87.2,15.1,11,8,17,58.5,2,5.9,0,6,3.8,2,0,,
CUST-117879,2026-01-17,Europe,Financial Services,Small (1-50),Basic,Annual,39.15,14.7,5,7,23,41.0,0,2.5,0,10,4.5,0,0,,
CUST-117880,2026-03-13,APAC,Technology,Small (1-50),Basic,Monthly,40.91,0.0,3,6,23,33.3,2,24.4,0,6,2.8,0,0,,
CUST-117881,2024-12-14,North America,Education,Small (1-50),Pro,Monthly,123.3,0.0,18,26,14,71.4,2,54.8,2,6,3.5,3,0,,
CUST-117882,2025-09-05,Europe,Healthcare,Small (1-50),Pro,Monthly,99.65,0.0,9,6,25,23.1,3,24.7,0,9,3.9,0,0,,
CUST-117883,2025-01-06,North America,Education,Medium (51-500),Pro,Annual,253.06,11.6,17,26,17,65.9,0,25.2,0,8,4.1,0,0,,
CUST-117884,2024-02-09,LATAM,Retail/E-commerce,Small (1-50),Basic,Monthly,33.73,10.0,28,10,23,52.8,0,25.7,0,9,4.9,0,0,,
CUST-117885,2025-12-30,Europe,Education,Small (1-50),Pro,Annual,72.37,12.8,6,20,32,64.1,2,4.5,0,10,2.8,0,0,,
CUST-117886,2025-03-29,Europe,Manufacturing,Small (1-50),Basic,Annual,33.04,15.2,15,11,23,75.2,5,10.8,0,5,4.2,0,0,,
CUST-117887,2022-12-03,Europe,Media/Entertainment,Medium (51-500),Pro,Annual,251.45,16.6,42,13,12,81.8,2,9.9,0,7,3.7,1,0,,
CUST-117888,2026-03-18,North America,Healthcare,Small (1-50),Pro,Monthly,102.83,5.0,3,7,21,45.8,0,7.2,0,7,3.9,0,0,,
CUST-117889,2023-11-11,North America,Retail/E-commerce,Medium (51-500),Pro,Monthly,591.38,0.0,31,21,12,80.6,1,13.8,1,6,4.4,0,0,,
CUST-117890,2026-03-20,Europe,Retail/E-commerce,Small (1-50),Basic,Annual,38.5,11.8,3,11,29,41.3,0,6.1,0,8,4.6,0,0,,
CUST-117891,2025-11-21,APAC,Financial Services,Small (1-50),Pro,Annual,143.21,15.1,7,15,22,57.0,2,2.8,0,8,3.5,0,0,,
CUST-117892,2025-10-24,North America,Financial Services,Large (500+),Enterprise,Monthly,1892.88,10.0,8,9,22,41.3,1,30.1,0,7,2.2,2,0,,
CUST-117893,2025-04-08,Europe,Education,Large (500+),Pro,Annual,281.88,16.9,14,10,20,64.0,3,2.5,0,7,4.5,3,0,,
CUST-117894,2026-03-26,Europe,Technology,Medium (51-500),Basic,Annual,70.08,11.3,3,2,28,17.2,4,30.0,0,7,3.1,0,0,,
CUST-117895,2025-08-17,Europe,Financial Services,Medium (51-500),Pro,Monthly,216.61,0.0,10,17,19,56.4,1,24.2,0,4,3.6,2,1,2026-05-12,Missing Features
CUST-117896,2022-09-21,Europe,Retail/E-commerce,Small (1-50),Basic,Monthly,56.4,5.0,45,13,17,70.5,0,21.3,0,7,3.9,1,0,,
CUST-117897,2025-12-17,North America,Manufacturing,Large (500+),Enterprise,Monthly,2108.47,0.0,6,10,25,30.3,1,5.6,0,8,3.7,0,0,,
CUST-117898,2026-02-03,Europe,Retail/E-commerce,Small (1-50),Pro,Annual,121.59,15.6,4,7,22,43.9,1,2.5,0,7,3.7,0,0,,
